v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8,v9_1,v9_2,v10_1,v10_2,v10_3,v10_4,v10_5,v10_6,v10_7,v10_8,v10_9,v10_10,v10_11,v10_12,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22_1,v22_2,v22_3,v22_4,v22_5,v22_6,v23,v24,v25,v26,v27_1,v27_2,v27_3,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
7,1,1,1,1,99,99,99,2,3,4,5,7,99,99,99,99998,1,30,1,2,3,4,8,9,10,99,99,99,99,99,2,1,2,2,9,9,9,2,2,3,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,1,112,1,1,2,2
6,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,99998,1,30,1,2,3,4,5,6,9,99,99,99,99,99,1,1,1,1,4,1,9,9,8,9,9,2,5,99,99,99,99,4,2,4,9,99,99,99,1,1,1,6,2,2,231,2,1,1,3
6,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,2,0,1,2,3,5,8,9,10,99,99,99,99,99,5,1,1,9,4,9,9,1,2,2,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,231,2,1,2,2
5,2,2,1,1,99,99,99,1,3,7,99,99,99,99,99,1300,2,0,1,2,3,4,5,8,9,99,99,99,99,99,1,1,3,3,2,9,9,4,2,9,9,2,3,4,5,99,99,2,2,2,9,99,99,99,1,1,1,6,2,15,710,15,2,1,2
6,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,1500,2,0,1,2,3,4,8,9,10,99,99,99,99,99,3,1,2,3,9,9,9,5,1,3,9,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,15,704,15,1,1,1
4,1,1,1,1,99,99,99,2,3,4,7,8,99,99,99,398,2,0,2,3,5,6,8,9,10,99,99,99,99,99,9,1,1,9,3,1,9,3,3,1,9,2,3,4,5,99,99,3,1,4,9,99,99,99,1,1,1,6,2,14,601,14,1,1,3
3,1,1,1,1,99,99,99,2,3,4,5,99,99,99,99,100,2,0,2,3,4,5,6,9,10,99,99,99,99,99,9,1,2,3,3,4,9,9,2,4,9,2,5,99,99,99,99,1,2,2,9,99,99,99,1,1,1,6,2,15,735,15,1,1,3
5,1,1,1,1,99,99,99,1,3,4,7,8,99,99,99,400,2,0,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,1,4,9,9,9,1,3,9,2,3,5,99,99,99,3,2,2,9,99,99,99,1,1,2,4,2,1,105,1,1,1,2
4,1,2,1,1,99,99,99,1,3,4,8,99,99,99,99,499,2,0,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,2,1,9,9,9,2,2,9,2,4,5,99,99,99,3,2,2,9,99,99,99,1,1,1,6,2,14,600,14,1,2,2
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,602,2,0,1,2,3,4,5,9,10,99,99,99,99,99,4,1,3,2,5,9,9,9,2,2,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,5,2,9,403,9,1,2,3
5,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,700,2,0,1,2,3,4,6,8,9,99,99,99,99,99,2,1,1,2,9,1,9,5,4,9,9,2,5,99,99,99,99,2,2,4,9,99,99,99,1,1,1,4,2,9,434,9,1,1,3
8,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,772,2,0,1,2,3,4,5,8,9,99,99,99,99,99,5,1,3,1,5,9,9,4,1,9,9,2,4,99,99,99,99,1,2,4,9,99,99,99,1,1,2,4,2,15,730,15,1,2,2
4,1,2,1,1,99,99,99,1,7,8,99,99,99,99,99,799,2,0,1,2,3,4,5,9,10,99,99,99,99,99,2,2,1,1,3,9,9,9,3,1,9,2,3,4,5,99,99,4,2,2,9,99,99,99,1,1,1,6,2,9,401,9,2,1,3
5,1,2,1,1,99,99,99,2,3,99,99,99,99,99,99,850,2,0,1,2,3,7,8,9,10,99,99,99,99,99,3,1,1,9,9,9,1,5,1,3,9,2,4,99,99,99,99,3,2,2,9,99,99,99,1,1,1,6,2,1,110,1,1,2,3
3,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,1000,2,0,1,2,3,4,7,9,10,99,99,99,99,99,1,1,1,1,9,9,3,9,4,2,9,2,4,5,99,99,99,1,2,1,9,99,99,99,1,1,1,6,2,4,260,4,2,1,3
5,1,1,1,1,99,99,99,1,3,4,7,8,99,99,99,1300,2,0,1,2,3,5,8,9,10,99,99,99,99,99,5,2,2,9,5,9,9,5,2,2,9,2,3,4,99,99,99,4,2,3,9,99,99,99,1,1,1,7,2,5,333,16,1,1,1
4,1,2,1,1,99,99,99,1,6,99,99,99,99,99,99,1399,2,0,1,2,3,4,8,9,10,99,99,99,99,99,1,1,1,4,9,9,9,5,3,2,9,1,4,5,99,99,99,2,2,2,9,99,99,99,2,1,2,6,2,16,811,16,2,1,2
5,1,1,1,1,99,99,99,1,7,99,99,99,99,99,99,2100,2,0,1,2,3,4,8,9,10,99,99,99,99,99,2,1,2,1,9,9,9,5,2,3,9,2,99,99,99,99,99,2,2,1,9,99,99,99,1,1,1,5,2,2,235,2,1,2,3
1,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,99998,2,0,1,2,3,4,5,9,10,99,99,99,99,99,4,1,2,2,4,9,9,9,2,5,9,3,5,99,99,99,99,3,1,3,9,99,99,99,2,1,1,3,2,2,221,2,1,2,2
4,1,2,1,1,99,99,99,1,3,7,99,99,99,99,99,99998,2,0,1,2,3,4,5,6,11,99,99,99,99,99,1,1,1,1,1,2,9,9,9,9,2,2,3,4,5,99,99,2,1,2,9,99,99,99,2,1,1,6,2,2,237,2,2,2,3
2,1,1,1,1,99,99,99,2,3,4,8,99,99,99,99,99998,2,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,2,2,3,9,9,9,2,4,9,2,99,99,99,99,99,2,1,2,9,99,99,99,1,1,2,4,2,16,852,16,1,1,3
4,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,800,2,30,1,2,4,5,8,9,10,99,99,99,99,99,2,1,9,1,5,9,9,5,2,5,9,2,5,99,99,99,99,4,2,4,9,99,99,99,1,1,1,5,2,5,320,5,1,1,1
3,1,2,1,1,99,99,99,2,3,5,7,8,99,99,99,99998,2,30,1,2,3,4,7,9,10,99,99,99,99,99,2,1,1,1,9,9,1,9,2,3,9,2,3,4,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,241,2,1,1,2
2,1,1,1,1,99,99,99,2,3,5,8,99,99,99,99,60,3,0,1,2,3,4,7,9,10,99,99,99,99,99,3,1,1,1,9,9,5,9,2,3,9,2,4,5,99,99,99,3,2,1,9,99,99,99,1,1,1,3,2,2,231,2,1,1,3
4,1,1,1,1,99,99,99,2,3,99,99,99,99,99,99,400,3,0,1,2,3,4,5,6,10,99,99,99,99,99,1,1,1,1,3,3,9,9,9,1,9,2,5,99,99,99,99,3,1,1,9,99,99,99,1,1,1,7,2,16,811,16,1,1,3
3,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,500,3,0,2,3,4,5,6,8,9,99,99,99,99,99,9,1,1,1,4,4,9,3,1,9,9,2,3,4,5,99,99,3,2,1,9,99,99,99,1,2,1,6,2,1,110,1,2,1,3
5,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,500,3,0,1,2,3,4,5,8,9,99,99,99,99,99,3,2,3,2,2,9,9,4,2,9,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,242,2,2,2,3
5,1,1,1,1,99,99,99,2,3,8,99,99,99,99,99,599,3,0,1,2,3,4,8,9,10,99,99,99,99,99,5,1,1,2,9,9,9,5,1,5,9,1,2,5,99,99,99,2,1,3,9,99,99,99,1,1,1,5,2,2,248,2,1,1,3
5,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,700,3,0,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,2,4,9,9,9,3,2,9,2,3,99,99,99,99,3,1,2,9,99,99,99,1,1,1,6,2,1,106,2,1,2,1
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,870,3,0,1,2,3,6,8,9,10,99,99,99,99,99,1,1,1,9,9,3,9,5,3,1,9,1,2,3,4,5,99,2,2,3,9,99,99,99,1,1,1,5,2,2,220,2,1,1,3
4,1,1,1,1,99,99,99,1,3,5,7,8,99,99,99,900,3,0,1,2,3,4,5,10,11,99,99,99,99,99,1,1,1,1,1,9,9,9,9,1,1,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,231,6,2,1,3
4,1,2,1,1,99,99,99,1,5,7,8,99,99,99,99,1000,3,0,1,2,3,4,6,9,10,99,99,99,99,99,1,1,1,1,9,1,9,9,1,1,9,2,3,5,4,99,99,2,1,4,9,99,99,99,1,1,2,5,2,10,520,10,1,2,3
2,1,1,1,1,99,99,99,1,3,5,6,8,99,99,99,1000,3,0,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,2,4,9,9,9,2,4,9,2,3,5,99,99,99,3,2,2,9,99,99,99,1,1,2,4,2,15,704,15,1,1,3
5,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1200,3,0,1,2,3,5,6,9,10,99,99,99,99,99,1,1,1,9,5,4,9,9,1,3,9,1,2,4,99,99,99,2,2,2,9,99,99,99,1,1,2,6,2,1,115,1,1,1,3
5,1,1,1,1,99,99,99,1,3,5,7,99,99,99,99,1300,3,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,1,1,3,9,9,9,3,2,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,5,2,9,420,9,1,2,2
5,1,1,1,1,99,99,99,1,3,6,7,99,99,99,99,1500,3,0,1,2,3,4,5,7,9,99,99,99,99,99,5,1,1,5,4,9,1,9,2,9,9,5,99,99,99,99,99,4,2,1,9,99,99,99,1,1,1,7,2,16,811,16,1,1,2
3,1,2,1,1,99,99,99,1,7,8,99,99,99,99,99,99998,3,0,1,2,3,4,5,6,10,99,99,99,99,99,1,1,1,1,1,2,9,9,9,3,9,1,2,3,4,5,99,2,2,2,9,99,99,99,2,1,2,6,2,1,103,1,1,1,3
4,2,1,1,1,99,99,99,1,8,99,99,99,99,99,99,1399,4,0,2,3,4,5,8,9,10,99,99,99,99,99,9,1,1,1,4,9,9,1,2,2,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,7,2,2,220,2,1,1,2
4,1,2,1,1,99,99,99,1,7,8,99,99,99,99,99,400,4,0,2,3,5,6,7,9,10,99,99,99,99,99,9,1,1,9,3,2,2,9,3,2,9,1,2,4,5,99,99,2,1,1,9,99,99,99,1,1,2,7,2,7,316,6,2,1,3
3,1,1,1,1,99,99,99,1,3,4,5,7,99,99,99,500,4,0,1,2,3,4,6,9,10,99,99,99,99,99,2,1,1,1,9,4,9,9,4,2,9,1,4,5,99,99,99,2,2,1,9,99,99,99,1,1,1,6,2,3,204,3,1,1,3
3,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,550,4,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,2,1,4,9,9,9,2,3,9,2,3,99,99,99,99,4,2,2,9,99,99,99,2,1,1,6,2,2,243,2,1,2,3
5,1,1,1,1,99,99,99,2,3,5,7,8,99,99,99,699,4,0,1,2,3,4,8,9,10,99,99,99,99,99,3,1,1,1,9,9,9,3,2,3,9,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,1,7,2,1,106,1,1,1,3
4,1,1,1,1,99,99,99,1,3,4,5,7,99,99,99,999,4,0,2,3,4,8,9,10,11,99,99,99,99,99,9,1,1,1,9,9,9,2,3,3,3,1,2,3,4,99,99,2,2,3,9,99,99,99,2,1,2,5,2,2,998,2,1,1,1
2,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1000,4,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,2,3,5,9,9,9,4,2,9,1,2,5,99,99,99,3,1,2,9,99,99,99,1,1,1,6,2,10,526,17,1,1,1
5,2,2,1,1,99,99,99,1,5,7,8,99,99,99,99,1300,5,0,1,2,3,4,5,10,11,99,99,99,99,99,1,1,1,1,1,9,9,9,9,1,1,1,2,3,4,5,99,3,1,2,9,99,99,99,2,1,2,4,2,2,241,2,2,1,3
5,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,5,0,1,2,3,4,5,6,9,99,99,99,99,99,1,1,1,1,4,1,9,9,1,9,9,1,2,3,5,99,99,2,1,2,9,99,99,99,1,1,1,4,2,2,247,2,1,1,3
7,1,1,1,1,99,99,99,1,3,5,8,99,99,99,99,499,5,0,1,2,3,4,8,9,10,99,99,99,99,99,5,1,3,1,9,9,9,8,2,5,9,4,5,99,99,99,99,2,1,8,9,99,99,99,1,1,1,2,2,15,709,15,1,1,1
5,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,1200,5,0,1,2,3,4,6,8,9,99,99,99,99,99,2,1,1,1,9,3,9,4,2,9,9,2,4,99,99,99,99,2,2,1,9,99,99,99,1,1,1,5,2,3,204,1,1,1,3
3,1,1,1,1,99,99,99,1,3,5,7,8,99,99,99,3200,5,0,1,2,3,4,6,8,10,99,99,99,99,99,1,1,1,1,9,1,9,5,9,1,9,2,5,99,99,99,99,2,2,1,9,99,99,99,1,1,8,4,2,14,601,14,1,1,3
2,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,99998,5,0,1,2,3,4,5,9,10,99,99,99,99,99,2,2,2,2,3,9,9,9,2,4,9,2,3,4,5,99,99,4,1,2,9,99,99,99,1,1,1,4,2,2,220,2,1,2,3
4,1,2,1,1,99,99,99,1,8,99,99,99,99,99,99,1000,5,30,1,2,3,4,5,6,9,99,99,99,99,99,3,1,2,2,4,4,9,9,2,9,9,2,3,4,99,99,99,2,1,3,9,99,99,99,1,1,2,4,2,2,243,2,1,2,3
4,4,2,1,1,99,99,99,1,3,5,6,99,99,99,99,600,6,0,1,2,3,4,6,8,10,99,99,99,99,99,1,1,1,1,9,1,9,2,9,5,9,1,4,5,99,99,99,3,2,1,9,99,99,99,1,1,2,6,2,9,402,9,2,1,3
3,2,2,1,1,99,99,99,1,3,8,99,99,99,99,99,1400,6,0,1,2,3,4,6,8,9,99,99,99,99,99,1,1,1,1,9,3,9,1,5,9,9,2,3,99,99,99,99,3,2,1,9,99,99,99,1,1,1,6,2,13,612,13,1,1,2
5,1,2,1,1,99,99,99,2,3,5,6,8,99,99,99,750,6,0,1,2,3,4,5,6,9,99,99,99,99,99,2,1,2,1,1,2,9,9,4,9,9,2,5,99,99,99,99,4,2,2,9,99,99,99,2,1,2,4,2,5,326,5,1,2,3
3,1,2,1,1,99,99,99,1,3,8,99,99,99,99,99,1420,6,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,1,1,5,9,9,9,2,4,9,2,3,4,5,99,99,2,1,2,9,99,99,99,2,1,2,5,2,9,408,9,1,1,2
3,1,1,1,1,99,99,99,2,3,6,7,8,99,99,99,399,8,0,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,1,5,9,9,9,2,2,9,2,3,4,5,99,99,2,1,2,9,99,99,99,2,1,2,6,2,5,333,5,1,1,2
4,2,2,1,1,99,99,99,1,3,99,99,99,99,99,99,600,12,0,1,2,3,4,6,10,11,99,99,99,99,99,1,1,1,1,9,2,9,9,9,2,2,3,4,99,99,99,99,3,2,1,9,99,99,99,1,1,1,3,2,1,104,1,2,1,2
2,1,1,1,1,99,99,99,1,7,99,99,99,99,99,99,750,12,0,1,2,3,4,7,9,10,99,99,99,99,99,2,1,1,1,9,9,1,9,1,3,9,4,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,21,890,21,2,1,3
2,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,1800,12,0,1,2,3,4,5,6,9,99,99,99,99,99,1,1,1,1,2,4,9,9,2,9,9,1,2,3,4,5,99,2,1,1,9,99,99,99,1,1,1,4,2,2,241,2,1,1,3
3,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,1100,15,0,1,2,3,4,5,6,11,99,99,99,99,99,3,1,1,3,4,2,9,9,9,9,3,2,4,5,99,99,99,2,2,4,9,99,99,99,2,1,2,3,2,15,708,15,2,2,3
8,1,1,1,1,99,99,99,2,3,99,99,99,99,99,99,199,99,98,2,3,4,6,8,9,10,99,99,99,99,99,9,1,1,1,9,1,9,2,3,2,9,97,99,99,99,99,99,3,2,1,9,99,99,99,1,1,2,6,2,2,221,2,1,2,3
6,1,2,1,1,99,99,99,2,3,5,6,99,99,99,99,500,99,98,1,2,3,5,6,8,9,99,99,99,99,99,4,1,1,9,8,3,9,8,1,9,9,5,99,99,99,99,99,3,2,3,9,99,99,99,1,1,1,6,2,2,237,2,8,2,3
8,1,1,1,1,99,99,99,1,3,5,8,99,99,99,99,1000,99,98,1,2,3,4,6,8,9,99,99,99,99,99,3,1,2,3,9,3,9,5,2,9,9,97,99,99,99,99,99,4,2,3,9,99,99,99,1,1,1,6,2,1,111,1,1,1,3
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,499,0,30,1,2,3,5,6,8,9,10,99,99,99,99,2,1,1,9,3,3,9,3,3,2,9,2,3,4,99,99,99,3,2,1,9,99,99,99,1,1,2,7,2,7,316,7,1,1,3
5,1,1,1,1,99,99,99,1,3,5,7,99,99,99,99,550,0,30,2,3,4,5,6,8,9,10,99,99,99,99,9,1,1,1,1,1,9,4,4,4,9,5,99,99,99,99,99,3,2,3,9,99,99,99,1,1,1,4,2,11,542,11,2,2,2
6,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,699,1,0,1,2,3,4,5,6,7,10,99,99,99,99,1,1,2,3,4,1,4,9,9,8,9,4,5,99,99,99,99,2,2,3,9,99,99,99,1,1,2,4,2,12,648,12,1,2,3
3,2,1,1,1,99,99,99,1,4,6,7,8,99,99,99,899,1,0,2,3,4,5,7,8,9,10,99,99,99,99,9,1,1,1,4,9,3,4,3,1,9,97,99,99,99,99,99,3,1,2,9,99,99,99,1,1,1,6,2,9,407,9,2,1,3
5,2,2,1,1,99,99,99,1,99,99,99,99,99,99,99,99998,1,0,1,2,3,5,6,7,9,10,99,99,99,99,1,1,1,9,3,3,3,9,4,1,9,1,2,99,99,99,99,2,1,2,9,99,99,99,1,1,1,6,2,2,238,2,2,1,8
3,1,2,1,1,99,99,99,2,4,5,7,8,99,99,99,300,1,0,1,2,3,4,6,7,9,10,99,99,99,99,4,1,1,3,9,3,8,9,1,2,9,2,4,5,99,99,99,2,2,2,9,99,99,99,2,1,2,7,2,7,316,7,2,2,2
2,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,400,1,0,1,2,3,4,6,7,9,10,99,99,99,99,3,1,1,1,9,4,3,9,2,3,9,1,2,5,99,99,99,1,1,1,9,99,99,99,1,1,1,4,2,2,220,2,1,2,3
8,1,1,1,1,99,99,99,1,5,7,99,99,99,99,99,600,1,0,1,2,3,4,6,8,9,10,99,99,99,99,3,1,1,1,9,2,9,2,2,3,9,2,3,4,5,99,99,2,2,3,9,99,99,99,1,1,2,4,2,1,105,1,1,2,3
3,1,1,1,1,99,99,99,2,3,4,5,7,99,99,99,600,1,0,1,2,3,4,5,8,9,10,99,99,99,99,1,1,1,2,3,9,9,3,2,3,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,1,110,19,1,2,3
6,1,1,1,1,99,99,99,1,3,4,5,99,99,99,99,99998,1,0,1,2,3,4,5,8,9,10,99,99,99,99,1,1,5,3,4,9,9,2,3,5,9,2,4,5,99,99,99,2,2,4,9,99,99,99,1,1,1,5,2,5,320,5,1,1,3
4,3,1,1,1,99,99,99,1,3,8,99,99,99,99,99,499,1,12,1,2,3,4,7,8,9,10,99,99,99,99,3,1,3,2,9,9,3,4,1,2,9,2,5,99,99,99,99,4,2,3,9,99,99,99,2,1,2,6,2,9,413,9,2,1,1
4,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,1200,1,30,1,2,3,5,6,8,9,10,99,99,99,99,2,1,1,9,1,2,9,5,1,2,9,2,4,99,99,99,99,2,1,3,9,99,99,99,1,1,1,4,2,16,806,16,1,1,3
3,1,2,1,1,99,99,99,1,5,8,99,99,99,99,99,490,1,30,1,2,3,4,5,6,9,10,99,99,99,99,3,1,1,2,3,2,9,9,3,3,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,220,1,2,2,3
4,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,211,2,0,1,2,3,4,5,6,9,10,99,99,99,99,1,1,1,1,3,1,9,9,3,3,9,2,5,99,99,99,99,4,2,4,9,99,99,99,1,1,1,6,2,2,242,2,2,1,3
4,2,1,1,1,99,99,99,1,3,5,7,8,99,99,99,500,2,0,1,2,3,4,5,8,9,10,99,99,99,99,3,2,2,2,4,9,9,2,3,4,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,2,247,2,1,2,3
3,2,1,1,1,99,99,99,1,3,4,5,6,99,99,99,599,2,0,2,3,4,5,6,7,9,10,99,99,99,99,9,2,3,2,4,5,8,9,8,2,9,2,3,4,5,99,99,1,2,1,9,99,99,99,1,1,1,6,2,2,237,2,1,1,3
5,2,1,1,1,99,99,99,1,3,7,8,99,99,99,99,800,2,0,1,2,3,4,6,8,9,10,99,99,99,99,3,1,1,2,9,4,9,5,5,1,9,2,5,99,99,99,99,3,2,2,9,99,99,99,1,1,1,4,2,10,510,10,1,2,1
3,2,1,1,1,99,99,99,1,5,6,99,99,99,99,99,900,2,0,1,2,3,4,5,8,9,10,99,99,99,99,3,1,3,1,3,9,9,4,3,2,9,2,5,99,99,99,99,2,1,3,9,99,99,99,1,1,1,6,2,3,201,3,1,1,1
4,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,211,2,0,1,2,3,4,5,6,9,10,99,99,99,99,3,1,1,1,3,1,9,9,1,2,9,4,5,99,99,99,99,2,1,1,9,99,99,99,1,1,2,6,2,2,236,2,2,1,3
8,1,1,1,1,99,99,99,2,3,5,7,8,99,99,99,100,2,0,1,2,3,4,6,8,9,10,99,99,99,99,4,2,1,3,9,1,9,4,3,3,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,2,1,2,2,2,241,2,1,2,2
7,1,1,1,1,99,99,99,1,3,6,7,99,99,99,99,199,2,0,1,2,3,4,5,7,9,10,99,99,99,99,4,1,1,3,4,9,5,9,2,3,9,2,4,5,99,99,99,3,2,3,9,99,99,99,1,1,1,7,2,5,325,5,1,1,3
5,1,1,1,1,99,99,99,1,3,7,8,99,99,99,99,299,2,0,1,2,3,4,5,8,9,10,99,99,99,99,3,1,1,3,4,9,9,4,2,4,9,2,4,5,99,99,99,3,2,1,9,99,99,99,1,1,1,6,2,1,111,1,1,2,3
3,1,2,1,1,99,99,99,2,3,5,6,7,8,99,99,299,2,0,1,2,3,4,5,6,9,10,99,99,99,99,3,1,1,1,3,2,9,9,3,3,9,2,3,4,5,99,99,1,2,1,9,99,99,99,1,1,1,7,2,1,111,12,1,1,3
2,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,430,2,0,1,2,3,4,5,8,9,10,99,99,99,99,1,1,2,1,2,9,9,1,2,3,9,2,3,4,5,99,99,3,1,2,9,99,99,99,1,1,1,4,2,2,241,2,1,1,3
3,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,2,0,1,2,3,4,5,6,9,10,99,99,99,99,1,1,1,1,3,1,9,9,1,3,9,1,2,3,4,5,99,2,1,2,9,99,99,99,1,1,1,7,2,1,116,1,1,1,3
4,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,499,2,0,1,2,3,4,5,8,9,10,99,99,99,99,1,1,1,2,3,9,9,5,2,3,9,1,2,3,5,99,99,2,1,3,9,99,99,99,1,1,1,6,2,7,317,7,1,2,3
3,1,1,1,1,99,99,99,1,3,6,99,99,99,99,99,499,2,0,1,2,3,4,6,9,10,11,99,99,99,99,1,1,1,1,9,3,9,9,5,2,5,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,2,6,2,5,330,5,1,1,2
7,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,500,2,0,1,2,3,4,5,8,9,10,99,99,99,99,1,1,1,1,5,9,9,1,4,5,9,1,2,3,4,5,99,2,2,3,9,99,99,99,1,1,2,6,2,9,427,9,1,1,2
3,1,2,1,1,99,99,99,1,3,4,5,7,8,99,99,700,2,0,1,2,3,4,5,7,9,10,99,99,99,99,1,1,1,2,4,9,2,9,2,2,9,2,3,4,5,99,99,2,1,2,9,99,99,99,1,1,1,7,2,6,308,6,2,1,3
4,1,2,1,1,99,99,99,2,3,7,8,99,99,99,99,800,2,0,1,2,3,4,5,6,10,11,99,99,99,99,3,1,1,1,3,1,9,9,9,3,2,2,4,5,99,99,99,3,2,2,9,99,99,99,1,1,2,6,2,15,700,15,2,2,3
3,1,1,1,1,99,99,99,2,3,5,7,99,99,99,99,299,2,30,1,2,3,4,5,9,10,11,99,99,99,99,1,1,2,3,3,9,9,9,3,2,3,3,4,5,99,99,99,2,1,2,9,99,99,99,1,1,1,6,2,1,116,1,1,2,3
4,1,2,1,1,99,99,99,2,3,99,99,99,99,99,99,300,2,30,1,2,3,4,5,6,9,10,99,99,99,99,2,1,1,2,4,3,9,9,3,2,9,1,2,3,4,5,99,3,1,2,9,99,99,99,1,1,1,6,2,1,106,1,2,2,3
6,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,499,2,30,1,2,3,4,5,6,8,9,99,99,99,99,4,1,1,2,4,2,9,4,4,9,9,1,2,3,4,5,99,3,2,4,9,99,99,99,1,1,1,6,2,2,239,2,1,2,3
3,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,500,2,30,1,2,3,4,5,6,9,10,99,99,99,99,1,1,1,1,3,1,9,9,1,1,9,1,2,3,4,5,99,2,1,2,9,99,99,99,1,1,2,7,2,2,239,2,1,1,3
6,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,699,2,30,1,2,3,4,5,8,9,10,99,99,99,99,3,1,2,1,4,9,9,4,2,3,9,2,4,5,99,99,99,2,2,3,9,99,99,99,1,1,1,4,2,1,104,1,1,2,1
5,3,1,1,1,99,99,99,1,3,4,5,99,99,99,99,1000,3,0,1,2,3,4,5,8,9,11,99,99,99,99,4,1,1,1,5,9,9,5,1,9,5,2,5,99,99,99,99,3,2,2,9,99,99,99,1,1,1,4,1,10,516,10,1,1,2
6,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,799,3,0,1,2,3,4,5,6,9,10,99,99,99,99,3,1,2,1,3,1,9,9,2,3,9,2,4,5,99,99,99,3,2,2,9,99,99,99,1,1,2,5,2,12,640,12,1,2,2
7,2,1,1,1,99,99,99,1,3,6,99,99,99,99,99,1500,3,0,1,2,3,4,5,7,9,10,99,99,99,99,3,1,2,3,4,9,1,9,1,3,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,15,708,15,1,1,2
5,1,1,1,1,99,99,99,1,5,99,99,99,99,99,99,499,3,0,1,2,3,4,5,6,8,9,99,99,99,99,3,1,1,3,3,1,9,4,5,9,9,2,3,99,99,99,99,3,2,2,9,99,99,99,1,1,2,7,2,9,404,9,1,1,3
4,1,2,1,1,99,99,99,1,3,4,5,7,8,99,99,500,3,0,1,2,3,4,5,6,7,8,99,99,99,99,3,1,2,3,4,1,4,5,9,9,9,2,3,4,5,99,99,2,1,2,9,99,99,99,1,1,2,6,2,2,234,1,2,2,3
